id,parts,grfsm_array_id,id_in_matlab
4916,"-1,1,2,24,-9,12,-9",45,4916
4917,"-1,8,3,24,-9,13,-9",45,4917
4918,"9,1,2,24,-9,12,1",45,4918
4919,"9,8,3,24,-9,13,1",45,4919
4920,"-1,-12,3,9,-24,-12,-9",45,4920
4921,"-1,-9,2,9,-24,-12,-9",45,4921
4922,"9,-12,3,9,-24,-12,1",45,4922
4923,"9,-9,2,9,-24,-12,1",45,4923
4924,"-1,1,2,9,-24,13,-9",45,4924
4925,"-1,8,3,9,-24,13,-9",45,4925
4926,"9,1,2,9,-24,13,1",45,4926
4927,"9,8,3,9,-24,13,1",45,4927
4928,"-1,-12,3,12,-22,-12,-9",45,4928
4929,"9,-12,3,12,-22,-12,1",45,4929
4930,"-1,1,12,12,-22,-11,-9",45,4930
4931,"-1,8,9,12,-22,-11,-9",45,4931
4932,"9,1,12,12,-22,-11,1",45,4932
4933,"9,8,9,12,-22,-11,1",45,4933
4934,"-1,-12,9,12,-22,-2,-9",45,4934
4935,"-1,-9,12,12,-22,-2,-9",45,4935
4936,"9,-12,9,12,-22,-2,1",45,4936
4937,"9,-9,12,12,-22,-2,1",45,4937
4938,"-1,-12,3,13,-22,8,-9",45,4938
4939,"-1,-12,9,-11,-22,8,-9",45,4939
4940,"-1,-12,5,-7,-12,-12,-9",46,4940
4941,"9,-12,5,-7,-12,-12,1",46,4941
4942,"-1,8,5,-7,-12,13,-9",46,4942
4943,"9,8,5,-7,-12,13,1",46,4943
4944,"-1,-12,5,-1,-12,-12,-9",47,4944
4945,"9,-12,5,-1,-12,-12,1",47,4945
4946,"-1,8,5,-1,-12,13,-9",47,4946
4947,"9,8,5,-1,-12,13,1",47,4947
4948,"-1,-12,7,8,11,-12,-9",47,4948
4949,"9,-12,7,8,11,-12,1",47,4949
4950,"-1,8,7,8,11,13,-9",47,4950
4951,"9,8,7,8,11,13,1",47,4951
4952,"-1,8,7,8,13,-11,-9",47,4952
4953,"9,8,7,8,13,-11,1",47,4953
4954,"-1,-12,7,8,13,-2,-9",47,4954
4955,"9,-12,7,8,13,-2,1",47,4955
4956,"-1,-12,5,1,-12,-12,-9",48,4956
4957,"9,-12,5,1,-12,-12,1",48,4957
4958,"-1,8,5,1,-12,13,-9",48,4958
4959,"9,8,5,1,-12,13,1",48,4959
4960,"-1,-12,5,2,-12,-12,-9",49,4960
4961,"9,-12,5,2,-12,-12,1",49,4961
4962,"-1,8,5,2,-12,13,-9",49,4962
4963,"9,8,5,2,-12,13,1",49,4963
4964,"9,12,7,2,2,13,1",50,4964
4965,"-1,8,5,2,12,-11,-9",50,4965
4966,"9,8,5,2,12,-11,1",50,4966
4967,"-1,-12,5,2,12,-2,-9",50,4967
4968,"9,-12,5,2,12,-2,1",50,4968
4969,"-1,-12,5,3,-12,-12,-9",50,4969
4970,"9,-12,5,3,-12,-12,1",50,4970
4971,"-1,8,5,3,-12,13,-9",50,4971
4972,"9,8,5,3,-12,13,1",50,4972
4973,"-1,-12,5,2,2,-12,-9",50,4973
4974,"9,-12,5,2,2,-12,1",50,4974
4975,"-1,8,5,2,2,13,-9",50,4975
4976,"9,8,5,2,2,13,1",50,4976
4977,"-1,12,7,2,2,13,-9",50,4977
4978,"9,12,7,1,2,13,1",51,4978
4979,"-1,8,5,1,12,-11,-9",51,4979
4980,"9,8,5,1,12,-11,1",51,4980
4981,"-1,-12,5,1,12,-2,-9",51,4981
4982,"9,-12,5,1,12,-2,1",51,4982
4983,"-1,-12,5,4,-12,-12,-9",51,4983
4984,"9,-12,5,4,-12,-12,1",51,4984
4985,"-1,8,5,4,-12,13,-9",51,4985
4986,"9,8,5,4,-12,13,1",51,4986
4987,"-1,-12,5,1,2,-12,-9",51,4987
4988,"9,-12,5,1,2,-12,1",51,4988
4989,"-1,8,5,1,2,13,-9",51,4989
4990,"9,8,5,1,2,13,1",51,4990
4991,"-1,12,7,1,2,13,-9",51,4991
4992,"-1,-12,5,5,-12,-12,-9",52,4992
4993,"9,-12,5,5,-12,-12,1",52,4993
4994,"-1,8,5,5,-12,13,-9",52,4994
4995,"9,8,5,5,-12,13,1",52,4995
4996,"-1,13,5,5,12,8,-9",52,4996
4997,"9,13,5,5,12,8,1",52,4997
4998,"-1,12,5,5,12,12,-9",52,4998
4999,"9,12,5,5,12,12,1",52,4999
5000,"9,-12,-3,-9,-11,8,1",53,5000
5001,"-1,11,8,-9,9,-1,-9",53,5001
5002,"-1,13,8,-10,9,-1,-9",53,5002
5003,"9,11,8,-9,9,-1,1",53,5003
5004,"9,13,8,-10,9,-1,1",53,5004
5005,"-1,-12,-14,-9,9,8,-9",53,5005
5006,"-1,11,1,-9,9,8,-9",53,5006
5007,"-1,13,1,5,9,8,-9",53,5007
5008,"9,-12,-14,-9,9,8,1",53,5008
5009,"9,11,1,-9,9,8,1",53,5009
5010,"9,13,1,5,9,8,1",53,5010
5011,"-1,2,8,-9,9,9,-9",53,5011
5012,"-1,8,-2,-9,9,9,-9",53,5012
5013,"-1,12,8,-10,9,9,-9",53,5013
5014,"9,2,8,-9,9,9,1",53,5014
5015,"9,8,-2,-9,9,9,1",53,5015
5016,"9,12,8,-10,9,9,1",53,5016
5017,"-1,2,1,-9,9,12,-9",53,5017
5018,"-1,8,-14,-9,9,12,-9",53,5018
5019,"-1,12,-3,-9,9,12,-9",53,5019
5020,"-1,12,1,5,9,12,-9",53,5020
5021,"9,2,1,-9,9,12,1",53,5021
5022,"9,8,-14,-9,9,12,1",53,5022
5023,"9,12,-3,-9,9,12,1",53,5023
5024,"9,12,1,5,9,12,1",53,5024
5025,"-1,-12,-12,-9,5,-1,-9",53,5025
5026,"9,-12,-12,-9,5,-1,1",53,5026
5027,"-1,-12,-9,-9,10,8,-9",53,5027
5028,"9,-12,-9,-9,10,8,1",53,5028
5029,"-1,8,-12,-9,5,9,-9",53,5029
5030,"9,8,-12,-9,5,9,1",53,5030
5031,"-1,8,-9,-9,10,12,-9",53,5031
5032,"9,8,-9,-9,10,12,1",53,5032
5033,"-1,-12,5,7,-12,-12,-9",53,5033
5034,"9,-12,5,7,-12,-12,1",53,5034
5035,"-1,8,5,7,-12,13,-9",53,5035
5036,"9,8,5,7,-12,13,1",53,5036
5037,"-1,-12,-2,-9,9,-1,-9",53,5037
5038,"9,-12,-2,-9,9,-1,1",53,5038
5039,"-1,-12,-3,-9,-11,8,-9",53,5039
5040,"-1,-12,5,8,-12,-12,-9",54,5040
5041,"9,-12,5,8,-12,-12,1",54,5041
5042,"-1,8,5,8,-12,13,-9",54,5042
5043,"9,8,5,8,-12,13,1",54,5043
5044,"-1,-12,5,9,-12,-12,-9",55,5044
5045,"9,-12,5,9,-12,-12,1",55,5045
5046,"-1,8,5,9,-12,13,-9",55,5046
5047,"9,8,5,9,-12,13,1",55,5047
5048,"-1,-12,7,12,11,-12,-9",55,5048
5049,"9,-12,7,12,11,-12,1",55,5049
5050,"-1,8,7,12,11,13,-9",55,5050
5051,"9,8,7,12,11,13,1",55,5051
5052,"-1,8,7,12,13,-11,-9",55,5052
5053,"9,8,7,12,13,-11,1",55,5053
5054,"-1,-12,7,12,13,-2,-9",55,5054
5055,"9,-12,7,12,13,-2,1",55,5055
5056,"-1,-12,5,12,-12,-12,-9",56,5056
5057,"9,-12,5,12,-12,-12,1",56,5057
5058,"-1,8,5,12,-12,13,-9",56,5058
5059,"9,8,5,12,-12,13,1",56,5059
5060,"9,12,2,18,8,13,1",57,5060
5061,"-1,12,8,18,8,-11,-9",57,5061
5062,"9,12,8,18,8,-11,1",57,5062
5063,"-1,13,8,18,8,-2,-9",57,5063
5064,"9,13,8,18,8,-2,1",57,5064
5065,"-1,13,12,20,1,8,-9",57,5065
5066,"9,13,12,20,1,8,1",57,5066
5067,"-1,12,12,20,1,12,-9",57,5067
5068,"9,12,12,20,1,12,1",57,5068
5069,"-1,-12,6,21,-9,8,-9",57,5069
5070,"9,-12,6,21,-9,8,1",57,5070
5071,"-1,8,-11,21,-9,-11,-9",57,5071
5072,"9,8,-11,21,-9,-11,1",57,5072
5073,"-1,-12,-11,21,-9,-2,-9",57,5073
5074,"9,-12,-11,21,-9,-2,1",57,5074
5075,"-1,-12,11,21,-3,8,-9",57,5075
5076,"9,-12,11,21,-3,8,1",57,5076
5077,"-1,8,13,21,-3,-11,-9",57,5077
5078,"9,8,13,21,-3,-11,1",57,5078
5079,"-1,-12,13,21,-3,-2,-9",57,5079
5080,"9,-12,13,21,-3,-2,1",57,5080
5081,"-1,11,8,22,2,-12,-9",57,5081
5082,"9,11,8,22,2,-12,1",57,5082
5083,"-1,2,8,22,2,13,-9",57,5083
5084,"9,2,8,22,2,13,1",57,5084
5085,"-1,11,2,22,8,-12,-9",57,5085
5086,"9,11,2,22,8,-12,1",57,5086
5087,"-1,2,2,22,8,13,-9",57,5087
5088,"9,2,2,22,8,13,1",57,5088
5089,"-1,2,8,22,8,-11,-9",57,5089
5090,"9,2,8,22,8,-11,1",57,5090
5091,"-1,11,8,22,8,-2,-9",57,5091
5092,"9,11,8,22,8,-2,1",57,5092
5093,"-1,13,2,23,1,8,-9",57,5093
5094,"9,13,2,23,1,8,1",57,5094
5095,"-1,12,2,23,1,12,-9",57,5095
5096,"9,12,2,23,1,12,1",57,5096
5097,"-1,2,12,24,1,-11,-9",57,5097
5098,"9,2,12,24,1,-11,1",57,5098
5099,"-1,11,12,24,1,-2,-9",57,5099
5100,"9,11,12,24,1,-2,1",57,5100
5101,"-1,11,2,24,1,8,-9",57,5101
5102,"9,11,2,24,1,8,1",57,5102
5103,"-1,2,2,24,1,12,-9",57,5103
5104,"9,2,2,24,1,12,1",57,5104
5105,"-1,-12,6,-1,-24,-12,-9",57,5105
5106,"9,-12,6,-1,-24,-12,1",57,5106
5107,"-1,8,6,-1,-24,13,-9",57,5107
5108,"9,8,6,-1,-24,13,1",57,5108
5109,"-1,8,-12,-1,-23,-11,-9",57,5109
5110,"9,8,-12,-1,-23,-11,1",57,5110
5111,"-1,-12,-12,-1,-23,-2,-9",57,5111
5112,"9,-12,-12,-1,-23,-2,1",57,5112
5113,"-1,-12,10,-12,-22,-12,-9",57,5113
5114,"9,-12,10,-12,-22,-12,1",57,5114
5115,"-1,8,-11,8,-22,-11,-9",57,5115
5116,"9,8,-11,8,-22,-11,1",57,5116
5117,"-1,-12,-11,8,-22,-2,-9",57,5117
5118,"9,-12,-11,8,-22,-2,1",57,5118
5119,"-1,-12,-11,-2,-22,8,-9",57,5119
5120,"-1,-12,6,8,-22,8,-9",57,5120
5121,"9,-12,-11,-2,-22,8,1",57,5121
5122,"9,-12,6,8,-22,8,1",57,5122
5123,"-1,8,-11,-2,-22,12,-9",57,5123
5124,"9,8,-11,-2,-22,12,1",57,5124
5125,"-1,8,6,8,-22,12,-9",57,5125
5126,"-1,8,10,-12,-22,13,-9",57,5126
5127,"9,8,6,8,-22,12,1",57,5127
5128,"9,8,10,-12,-22,13,1",57,5128
5129,"-1,-12,11,-12,-18,-12,-9",57,5129
5130,"9,-12,11,-12,-18,-12,1",57,5130
5131,"-1,8,13,8,-18,-11,-9",57,5131
5132,"9,8,13,8,-18,-11,1",57,5132
5133,"-1,-12,13,8,-18,-2,-9",57,5133
5134,"9,-12,13,8,-18,-2,1",57,5134
5135,"-1,-12,11,8,-18,8,-9",57,5135
5136,"-1,-12,13,-2,-18,8,-9",57,5136
5137,"9,-12,11,8,-18,8,1",57,5137
5138,"9,-12,13,-2,-18,8,1",57,5138
5139,"-1,8,13,-2,-18,12,-9",57,5139
5140,"9,8,13,-2,-18,12,1",57,5140
5141,"-1,8,11,8,-18,12,-9",57,5141
5142,"9,8,11,8,-18,12,1",57,5142
5143,"-1,-12,11,-1,-17,-12,-9",57,5143
5144,"9,-12,11,-1,-17,-12,1",57,5144
5145,"-1,8,-12,-1,-17,-11,-9",57,5145
5146,"9,8,-12,-1,-17,-11,1",57,5146
5147,"-1,-12,-12,-1,-17,-2,-9",57,5147
5148,"9,-12,-12,-1,-17,-2,1",57,5148
5149,"-1,8,11,-1,-17,13,-9",57,5149
5150,"9,8,11,-1,-17,13,1",57,5150
5151,"-1,2,12,12,16,-11,-9",57,5151
5152,"-1,12,12,2,16,-11,-9",57,5152
5153,"9,2,12,12,16,-11,1",57,5153
5154,"9,12,12,2,16,-11,1",57,5154
5155,"-1,11,12,12,16,-2,-9",57,5155
5156,"-1,13,12,2,16,-2,-9",57,5156
5157,"9,11,12,12,16,-2,1",57,5157
5158,"9,13,12,2,16,-2,1",57,5158
5159,"-1,11,2,12,16,8,-9",57,5159
5160,"-1,11,12,-11,16,8,-9",57,5160
5161,"-1,13,2,2,16,8,-9",57,5161
5162,"-1,13,12,6,16,8,-9",57,5162
5163,"9,11,2,12,16,8,1",57,5163
5164,"9,11,12,-11,16,8,1",57,5164
5165,"9,13,2,2,16,8,1",57,5165
5166,"9,13,12,6,16,8,1",57,5166
5167,"-1,2,12,-11,16,12,-9",57,5167
5168,"-1,12,12,6,16,12,-9",57,5168
5169,"9,2,12,-11,16,12,1",57,5169
5170,"9,12,12,6,16,12,1",57,5170
5171,"-1,2,2,12,16,12,-9",57,5171
5172,"-1,12,2,2,16,12,-9",57,5172
5173,"9,2,2,12,16,12,1",57,5173
5174,"9,12,2,2,16,12,1",57,5174
5175,"-1,11,8,9,17,-12,-9",57,5175
5176,"-1,13,8,3,17,-12,-9",57,5176
5177,"9,11,8,9,17,-12,1",57,5177
5178,"9,13,8,3,17,-12,1",57,5178
5179,"-1,2,8,9,17,13,-9",57,5179
5180,"-1,12,8,3,17,13,-9",57,5180
5181,"9,2,8,9,17,13,1",57,5181
5182,"9,12,8,3,17,13,1",57,5182
5183,"-1,-12,-12,-1,20,-12,-9",57,5183
5184,"9,-12,-12,-1,20,-12,1",57,5184
5185,"-1,8,-12,-1,20,13,-9",57,5185
5186,"9,8,-12,-1,20,13,1",57,5186
5187,"-1,11,2,9,21,-12,-9",57,5187
5188,"-1,13,2,3,21,-12,-9",57,5188
5189,"9,11,2,9,21,-12,1",57,5189
5190,"9,13,2,3,21,-12,1",57,5190
5191,"-1,12,8,3,21,-11,-9",57,5191
5192,"9,12,8,3,21,-11,1",57,5192
5193,"-1,13,8,3,21,-2,-9",57,5193
5194,"9,13,8,3,21,-2,1",57,5194
5195,"-1,2,2,9,21,13,-9",57,5195
5196,"-1,12,2,3,21,13,-9",57,5196
5197,"9,2,2,9,21,13,1",57,5197
5198,"9,12,2,3,21,13,1",57,5198
5199,"-1,-12,-2,-1,23,-12,-9",57,5199
5200,"9,-12,-2,-1,23,-12,1",57,5200
5201,"-1,8,-2,-1,23,13,-9",57,5201
5202,"9,8,-2,-1,23,13,1",57,5202
5203,"-1,2,8,9,21,-11,-9",57,5203
5204,"-1,12,12,-7,24,-11,-9",57,5204
5205,"9,2,8,9,21,-11,1",57,5205
5206,"9,12,12,-7,24,-11,1",57,5206
5207,"-1,11,8,9,21,-2,-9",57,5207
5208,"-1,13,12,-7,24,-2,-9",57,5208
5209,"9,11,8,9,21,-2,1",57,5209
5210,"9,13,12,-7,24,-2,1",57,5210
5211,"-1,8,-2,-1,-24,-11,-9",57,5211
5212,"9,8,-2,-1,-24,-11,1",57,5212
5213,"-1,-12,-2,-1,-24,-2,-9",57,5213
5214,"9,-12,-2,-1,-24,-2,1",57,5214
5215,"-1,-12,10,-12,-12,-12,-9",57,5215
5216,"9,-12,10,-12,-12,-12,1",57,5216
5217,"-1,8,10,-12,-12,13,-9",57,5217
5218,"9,8,10,-12,-12,13,1",57,5218
5219,"-1,8,13,8,-11,-11,-9",57,5219
5220,"9,8,13,8,-11,-11,1",57,5220
5221,"-1,-12,13,8,-11,-2,-9",57,5221
5222,"9,-12,13,8,-11,-2,1",57,5222
5223,"-1,-12,11,-12,-2,-12,-9",57,5223
5224,"9,-12,11,-12,-2,-12,1",57,5224
5225,"-1,8,11,-12,-2,13,-9",57,5225
5226,"9,8,11,-12,-2,13,1",57,5226
5227,"-1,11,2,13,8,-12,-9",57,5227
5228,"-1,13,2,11,8,-12,-9",57,5228
5229,"9,11,2,13,8,-12,1",57,5229
5230,"9,13,2,11,8,-12,1",57,5230
5231,"-1,2,2,13,8,13,-9",57,5231
5232,"-1,12,2,11,8,13,-9",57,5232
5233,"9,2,2,13,8,13,1",57,5233
5234,"9,12,2,11,8,13,1",57,5234
5235,"-1,2,12,12,12,-11,-9",57,5235
5236,"-1,12,12,2,12,-11,-9",57,5236
5237,"9,2,12,12,12,-11,1",57,5237
5238,"9,12,12,2,12,-11,1",57,5238
5239,"-1,11,12,12,12,-2,-9",57,5239
5240,"-1,13,12,2,12,-2,-9",57,5240
5241,"9,11,12,12,12,-2,1",57,5241
5242,"9,13,12,2,12,-2,1",57,5242
5243,"-1,8,-11,8,13,-11,-9",57,5243
5244,"9,8,-11,8,13,-11,1",57,5244
5245,"-1,-12,-11,8,13,-2,-9",57,5245
5246,"9,-12,-11,8,13,-2,1",57,5246
5247,"-1,-12,10,-24,-9,-12,-9",57,5247
5248,"9,-12,10,-24,-9,-12,1",57,5248
5249,"-1,8,6,21,-9,12,-9",57,5249
5250,"9,8,6,21,-9,12,1",57,5250
5251,"-1,8,10,-24,-9,13,-9",57,5251
5252,"9,8,10,-24,-9,13,1",57,5252
5253,"-1,8,11,21,-3,12,-9",57,5253
5254,"9,8,11,21,-3,12,1",57,5254
5255,"-1,-12,11,-24,7,-12,-9",57,5255
5256,"9,-12,11,-24,7,-12,1",57,5256
5257,"-1,8,11,-24,7,13,-9",57,5257
5258,"9,8,11,-24,7,13,1",57,5258
5259,"-1,11,12,-23,1,8,-9",57,5259
5260,"9,11,12,-23,1,8,1",57,5260
5261,"-1,2,12,-23,1,12,-9",57,5261
5262,"9,2,12,-23,1,12,1",57,5262
5263,"-1,-12,-11,-17,-9,8,-9",57,5263
5264,"9,-12,-11,-17,-9,8,1",57,5264
5265,"-1,8,-11,-17,-9,12,-9",57,5265
5266,"9,8,-11,-17,-9,12,1",57,5266
5267,"-1,-12,13,-17,-3,8,-9",57,5267
5268,"9,-12,13,-17,-3,8,1",57,5268
5269,"-1,8,13,-17,-3,12,-9",57,5269
5270,"9,8,13,-17,-3,12,1",57,5270
5271,"-1,-12,6,-16,-12,-12,-9",57,5271
5272,"9,-12,6,-16,-12,-12,1",57,5272
5273,"-1,8,6,-16,-12,13,-9",57,5273
5274,"9,8,6,-16,-12,13,1",57,5274
5275,"-1,8,-12,-16,-2,-11,-9",57,5275
5276,"9,8,-12,-16,-2,-11,1",57,5276
5277,"-1,-12,-12,-16,-2,-2,-9",57,5277
5278,"9,-12,-12,-16,-2,-2,1",57,5278
5279,"-1,-12,11,-16,-2,-12,-9",57,5279
5280,"9,-12,11,-16,-2,-12,1",57,5280
5281,"-1,8,11,-16,-2,13,-9",57,5281
5282,"9,8,11,-16,-2,13,1",57,5282
5283,"-1,-12,-12,-16,6,-12,-9",57,5283
5284,"9,-12,-12,-16,6,-12,1",57,5284
5285,"-1,8,-12,-16,6,13,-9",57,5285
5286,"9,8,-12,-16,6,13,1",57,5286
5287,"-1,-12,-2,-16,11,-12,-9",57,5287
5288,"9,-12,-2,-16,11,-12,1",57,5288
5289,"-1,8,-2,-16,11,13,-9",57,5289
5290,"9,8,-2,-16,11,13,1",57,5290
5291,"-1,8,-2,-16,-12,-11,-9",57,5291
5292,"9,8,-2,-16,-12,-11,1",57,5292
5293,"-1,-12,-2,-16,-12,-2,-9",57,5293
5294,"9,-12,-2,-16,-12,-2,1",57,5294
5295,"-1,12,12,17,1,-11,-9",57,5295
5296,"9,12,12,17,1,-11,1",57,5296
5297,"-1,13,12,17,1,-2,-9",57,5297
5298,"9,13,12,17,1,-2,1",57,5298
5299,"-1,13,2,17,1,8,-9",57,5299
5300,"9,13,2,17,1,8,1",57,5300
5301,"-1,12,2,17,1,12,-9",57,5301
5302,"9,12,2,17,1,12,1",57,5302
5303,"-1,13,8,18,2,-12,-9",57,5303
5304,"9,13,8,18,2,-12,1",57,5304
5305,"-1,12,8,18,2,13,-9",57,5305
5306,"9,12,8,18,2,13,1",57,5306
5307,"-1,13,2,18,8,-12,-9",57,5307
5308,"9,13,2,18,8,-12,1",57,5308
5309,"-1,12,2,18,8,13,-9",57,5309
5310,"9,11,12,16,10,-2,1",58,5310
5311,"-1,2,8,-16,5,-11,-9",58,5311
5312,"9,2,8,-16,5,-11,1",58,5312
5313,"-1,11,8,-16,5,-2,-9",58,5313
5314,"9,11,8,-16,5,-2,1",58,5314
5315,"-1,-12,6,5,-22,-12,-9",58,5315
5316,"-1,13,-10,-10,-22,-12,-9",58,5316
5317,"-1,13,-10,-7,-22,-12,-9",58,5317
5318,"-1,13,5,5,-22,-12,-9",58,5318
5319,"9,-12,6,5,-22,-12,1",58,5319
5320,"9,13,-10,-10,-22,-12,1",58,5320
5321,"9,13,-10,-7,-22,-12,1",58,5321
5322,"9,13,5,5,-22,-12,1",58,5322
5323,"-1,8,-11,-7,-22,-11,-9",58,5323
5324,"9,8,-11,-7,-22,-11,1",58,5324
5325,"-1,13,-10,5,-22,8,-9",58,5325
5326,"-1,-12,6,-10,-22,8,-9",58,5326
5327,"-1,-12,6,-7,-22,8,-9",58,5327
5328,"9,13,-10,5,-22,8,1",58,5328
5329,"9,-12,6,-10,-22,8,1",58,5329
5330,"9,-12,6,-7,-22,8,1",58,5330
5331,"-1,8,6,-10,-22,12,-9",58,5331
5332,"-1,12,-10,5,-22,12,-9",58,5332
5333,"9,8,6,-10,-22,12,1",58,5333
5334,"9,12,-10,5,-22,12,1",58,5334
5335,"-1,8,6,-7,-22,12,-9",58,5335
5336,"-1,8,6,5,16,12,-9",58,5336
5337,"-1,8,10,-10,16,13,-9",58,5337
5338,"-1,12,5,5,-22,13,-9",58,5338
5339,"9,8,6,-7,-22,12,1",58,5339
5340,"9,8,6,5,16,12,1",58,5340
5341,"9,8,10,-10,16,13,1",58,5341
5342,"9,12,5,5,-22,13,1",58,5342
5343,"-1,13,-10,-10,-17,-12,-9",58,5343
5344,"-1,13,5,5,-17,-12,-9",58,5344
5345,"9,13,-10,-10,-17,-12,1",58,5345
5346,"9,13,5,5,-17,-12,1",58,5346
5347,"-1,8,10,-10,-16,13,-9",58,5347
5348,"-1,12,-10,-10,-17,13,-9",58,5348
5349,"-1,12,5,5,-17,13,-9",58,5349
5350,"9,8,10,-10,-16,13,1",58,5350
5351,"9,12,-10,-10,-17,13,1",58,5351
5352,"9,12,5,5,-17,13,1",58,5352
5353,"-1,13,6,5,-16,-12,-9",58,5353
5354,"-1,-12,10,-10,-16,-12,-9",58,5354
5355,"9,13,6,5,-16,-12,1",58,5355
5356,"9,-12,10,-10,-16,-12,1",58,5356
5357,"-1,12,6,5,-16,13,-9",58,5357
5358,"9,12,6,5,-16,13,1",58,5358
5359,"-1,-12,6,-7,16,-12,-9",58,5359
5360,"-1,-12,6,5,16,8,-9",58,5360
5361,"-1,-12,10,-10,16,-12,-9",58,5361
5362,"9,-12,6,-7,16,-12,1",58,5362
5363,"9,-12,6,5,16,8,1",58,5363
5364,"9,-12,10,-10,16,-12,1",58,5364
5365,"-1,8,-11,5,16,-11,-9",58,5365
5366,"-1,12,-11,-7,16,-11,-9",58,5366
5367,"9,8,-11,5,16,-11,1",58,5367
5368,"9,12,-11,-7,16,-11,1",58,5368
5369,"-1,-12,-11,5,16,-2,-9",58,5369
5370,"9,-12,-11,5,16,-2,1",58,5370
5371,"-1,13,5,5,17,-12,-9",58,5371
5372,"9,13,5,5,17,-12,1",58,5372
5373,"-1,12,5,5,17,13,-9",58,5373
5374,"9,12,5,5,17,13,1",58,5374
5375,"-1,13,5,5,22,-12,-9",58,5375
5376,"9,13,5,5,22,-12,1",58,5376
5377,"-1,12,5,5,22,13,-9",58,5377
5378,"9,12,5,5,22,13,1",58,5378
5379,"-1,13,5,5,-12,-12,-9",58,5379
5380,"-1,-12,10,-10,8,-12,-9",58,5380
5381,"9,13,-10,-10,-12,-12,1",58,5381
5382,"9,13,5,5,-12,-12,1",58,5382
5383,"-1,8,10,-10,8,13,-9",58,5383
5384,"-1,12,-10,-10,-12,13,-9",58,5384
5385,"-1,12,5,5,-12,13,-9",58,5385
5386,"9,8,10,-10,8,13,1",58,5386
5387,"9,12,-10,-10,-12,13,1",58,5387
5388,"9,12,5,5,-12,13,1",58,5388
5389,"-1,2,13,8,5,-11,-9",58,5389
5390,"9,2,13,8,5,-11,1",58,5390
5391,"-1,11,13,8,5,-2,-9",58,5391
5392,"9,11,13,8,5,-2,1",58,5392
5393,"-1,13,6,5,8,-12,-9",58,5393
5394,"9,13,6,5,8,-12,1",58,5394
5395,"9,-12,10,-10,8,-12,1",58,5395
5396,"-1,12,6,5,8,13,-9",58,5396
5397,"9,12,6,5,8,13,1",58,5397
5398,"-1,2,12,8,10,-11,-9",58,5398
5399,"9,2,12,8,10,-11,1",58,5399
5400,"-1,11,12,8,10,-2,-9",58,5400
5401,"9,11,12,8,10,-2,1",58,5401
5402,"-1,13,5,5,12,-12,-9",58,5402
5403,"9,13,5,5,12,-12,1",58,5403
5404,"-1,12,5,5,12,13,-9",58,5404
5405,"9,12,5,5,12,13,1",58,5405
5406,"-1,11,2,-16,5,-12,-9",58,5406
5407,"9,11,2,-16,5,-12,1",58,5407
5408,"-1,2,2,-16,5,13,-9",58,5408
5409,"9,2,2,-16,5,13,1",58,5409
5410,"-1,2,13,16,5,-11,-9",58,5410
5411,"9,2,13,16,5,-11,1",58,5411
5412,"-1,11,13,16,5,-2,-9",58,5412
5413,"9,11,13,16,5,-2,1",58,5413
5414,"-1,2,12,16,10,-11,-9",58,5414
5415,"9,2,12,16,10,-11,1",58,5415
5416,"-1,11,12,16,10,-2,-9",58,5416
5417,"9,12,6,4,21,13,1",59,5417
5418,"-1,2,8,-1,-16,-11,-9",59,5418
5419,"-1,12,-2,-1,-16,-11,-9",59,5419
5420,"-1,12,12,-7,22,-11,-9",59,5420
5421,"9,2,8,-1,-16,-11,1",59,5421
5422,"9,12,-2,-1,-16,-11,1",59,5422
5423,"9,12,12,-7,22,-11,1",59,5423
5424,"-1,11,8,-1,-16,-2,-9",59,5424
5425,"-1,13,-2,-1,-16,-2,-9",59,5425
5426,"-1,13,12,-7,22,-2,-9",59,5426
5427,"9,11,8,-1,-16,-2,1",59,5427
5428,"9,13,-2,-1,-16,-2,1",59,5428
5429,"9,13,12,-7,22,-2,1",59,5429
5430,"-1,-12,-2,4,23,-12,-9",59,5430
5431,"9,-12,-2,4,23,-12,1",59,5431
5432,"-1,8,-2,4,23,13,-9",59,5432
5433,"9,8,-2,4,23,13,1",59,5433
5434,"-1,2,-12,-15,21,-11,-9",59,5434
5435,"-1,12,-2,4,24,-11,-9",59,5435
5436,"9,2,-12,-15,21,-11,1",59,5436
5437,"9,12,-2,4,24,-11,1",59,5437
5438,"-1,-12,-2,5,21,-2,-9",59,5438
5439,"-1,11,-12,-15,21,-2,-9",59,5439
5440,"9,-12,-2,5,21,-2,1",59,5440
5441,"9,11,-12,-15,21,-2,1",59,5441
5442,"-1,8,-11,4,21,-11,-9",59,5442
5443,"9,8,-11,4,21,-11,1",59,5443
5444,"-1,-12,-11,4,-24,-2,-9",59,5444
5445,"9,-12,-11,4,-24,-2,1",59,5445
5446,"-1,13,5,-9,-12,-12,-9",59,5446
5447,"-1,13,-10,-1,-12,-12,-9",59,5447
5448,"9,13,5,-9,-12,-12,1",59,5448
5449,"9,13,-10,-1,-12,-12,1",59,5449
5450,"-1,8,10,-9,8,13,-9",59,5450
5451,"-1,12,5,-9,-12,13,-9",59,5451
5452,"-1,12,-10,-1,-12,13,-9",59,5452
5453,"9,8,10,-9,8,13,1",59,5453
5454,"9,12,5,-9,-12,13,1",59,5454
