id,design_vector,id_in_matlab
9315,0000000000111100000000000001000000000101100000000000000000000000110010,9315
9316,0000000000001100000000000001000000000001000000000000000000000000001100,9316
9317,0000000000111100000000000001000000000101100000000000000100000000100011,9317
9318,0000000000111100000000000001000000000011100000000000000100000000010111,9318
9319,0000000000011100000000000001000000000010100000000000000100000000010001,9319
9320,0000000000011100000000000001000000000010100000000000000100000000010011,9320
9321,0000000001111100000000000001000000000111100000000000000100000000100111,9321
9322,0000000000111100000000000001000000000011100000000000000000000000010110,9322
9323,0000000000001100000000000001000000000001000000000000000000000000001000,9323
9324,0000000000111100000000000001000000000101100000000000000100000000110001,9324
9325,0000000001111100000000000001000000001011100000000000000100000001100011,9325
9326,0000000000111100000000000001000000000111100000000000000100000000110011,9326
9327,0000000000011100000000000001000000000011100000000000000100000000011001,9327
9328,0000000000001100000000000001000000000001100000000000000100000000001101,9328
9329,0000000000011100000000000001000000000011100000000000000100000000011011,9329
9330,0000000000001100000000000001000000000011100000000000000100000000010111,9330
9331,0000000000011100000000000001000000000001100000000000000100000000001111,9331
9332,0000000000000100000000000001000000000000100000000000000100000000000111,9332
9333,0000000000000100000000000001000000000001100000000000000100000000001011,9333
9334,0000000000001100000000000001000000000001100000000000000100000000001111,9334
9335,0000000000001100000000000001000000000000100000000000000100000000000111,9335
9336,0000000000001100000000000001000000000001100000000000000100000000001011,9336
9337,0000000000011100000000000001000000000011100000000000000100000000010111,9337
9338,0000000000011100000000000001000000000000100000000000000100000000001011,9338
9339,0000000000001100000000000001000000000000000000000000000100000000000101,9339
9340,0000000000000100000000000001000000000000100000000000000000000000000110,9340
9341,0000000000001100000000000001000000000000100000000000000000000000000110,9341
9342,0000000000011100000000000001000000000011100000000000000000000000011010,9342
9343,0000000000111100000000000001000000000001100000000000000100000000010011,9343
9344,0000000000001100000000000001000000000000000000000000000000000000000100,9344
9345,0000000000001100000000000001000000000011100000000000000100000000010011,9345
9346,0000000000000100000000000001000000000000100000000000000100000000000101,9346
9347,0000000000000100000000000001000000000001100000000000000100000000001001,9347
9348,0000000000000100000000000001000000000000100000000000000000000000000100,9348
9349,0000000000001100000000000001000000000001100000000000000000000000001010,9349
9350,0000000001111100000000000001000000000011100000000000000100000000100011,9350
9351,0000000000011100000000000001000000000111100000000000100100000000111011,9351
9352,0000000000001100000000000001000000000011100000000000010100000000011101,9352
9353,0000000000111100000000000001000000000111100000000001000100000000110111,9353
9354,0000000000111100000000000001000000001111100000000001000100000001110011,9354
9355,0000000000011100000000000001000000000111100000000000100100000000111001,9355
9356,0000000001111100000000000001000000001111100000000010000100000001100111,9356
9357,0000000000011100000000000001000000000010000000000000100100000000011001,9357
9358,0000000000111100000000000001000000000100100000000001000100000000110001,9358
9359,0000000001111100000000000001000000001001100000000010000100000001100001,9359
9360,0000000000011100000000000001000000000110100000000000100100000000111011,9360
9361,0000000000001100000000000001000000000111100000000000010100000000111101,9361
9362,0000000000000100000000000001000000000011100000000000001100000000011111,9362
9363,0000000000111100000000000001000000001101100000000001000100000001110011,9363
9364,0000000000011100000000000001000000001111100000000000100100000001111001,9364
9365,0000000001111100000000000001000000011011100000000010000100000011100011,9365
9366,0000000000011100000000000000000000000011110000000001000000000000111001,9366
9367,0000000000011100000000000000000000000001110000000000100000000000011011,9367
9368,0000000000001100000000000000000000000001110000000000100000000000011100,9368
9369,0000000000000100000000000000000000000000110000000000010000000000001110,9369
9370,0000000000001100000000000000000000000001110000000000100000000000011101,9370
9371,0000000000111100000000000000000000000011110000000001000000000000110011,9371
9372,0000000000000100000000000000000000000001110000000000100000000000011011,9372
9373,0000000000001100000000000000000000000000110000000000010000000000001111,9373
9374,0000000000000000000000000000000000000000010000000000001000000000000111,9374
9375,0000000000000000000000000000000000000000110000000000010000000000001101,9375
9376,0000000000000100000000000000000000000000110000000000010000000000001111,9376
9377,0000000000000100000000000000000000000000010000000000001000000000000111,9377
9378,0000000000000100000000000000000000000000110000000000010000000000001101,9378
9379,0000000000001100000000000000000000000001110000000000100000000000011011,9379
9380,0000000000001100000000000000000000000000010000000000010000000000001101,9380
9381,0000000000000100000000000000000000000000000000000000001000000000000110,9381
9382,0000000000000100000000000000000000000000100000000000010000000000001100,9382
9383,0000000000001100000000000000000000000001010000000000100000000000011001,9383
9384,0000000000001100000000000000000000000001010000000000110000000000011101,9384
9385,0000000000000100000000000000000000000000100000000000011000000000001110,9385
9386,0000000000011100000000000000000000000010110000000001100000000000111001,9386
9387,0000000000011100000000000000000000000000110000000000100000000000011001,9387
9388,0000000000000100000000000000000000000001110000000000100000000000011001,9388
9389,0000000000000000000000000000000000000000010000000000001000000000000110,9389
9390,0000000000000000000000000000000000000000110000000000010000000000001100,9390
9391,0000000000111100000000000000000000000001110000000001000000000000110001,9391
9392,0000000000001100000000000000000000000011110000000001010000000000111101,9392
9393,0000000000001100000000000000000000000001110000000000110000000000011111,9393
9394,0000000000000100000000000000000000000000110000000000011000000000001111,9394
9395,0000000000000100000000000000000000000001110000000000101000000000011110,9395
9396,0000000000000000000000000000000000000000110000000000010100000000001111,9396
9397,0000000000000100000000000000000000000001110000000000101000000000011111,9397
9398,0000000000011100000000000000000000000011110000000001100000000000111011,9398
9399,0000000000111100000000000000000000000101110000000011000000000001110001,9399
9400,0000000000011100000000000000000000000111110000000010100000000001111001,9400
9401,0000000000001100000000000000000000000011110000000001010000000000111100,9401
9402,0000000000111100000000000000000000000111110000000011000000000001110011,9402
9403,0000000000001100000000000001000000000011100000000000000000000000011100,9403
9404,0000000000011100000000000001000000000110100000000000000000000000111000,9404
9405,0000000000001100000000000001000000000011000000000000000000000000010101,9405
9406,0000000000011100000000000001000000000000100000000000000000000000001011,9406
9407,0000000000000100000000000001000000000000100000000000000000000000000111,9407
9408,0000000000000100000000000001000000000001100000000000000000000000001011,9408
9409,0000000000001100000000000001000000000001000000000000000000000000001101,9409
9410,0000000000001100000000000001000000000000100000000000000000000000000111,9410
9411,0000000000001100000000000001000000000001100000000000000000000000001011,9411
9412,0000000000011100000000000001000000000010100000000000000000000000010011,9412
9413,0000000000000100000000000001000000000001100000000000000000000000001110,9413
9414,0000000000001100000000000001000000000011000000000000000000000000011100,9414
9415,0000000000011100000000000001000000000000000000000000000000000000001001,9415
9416,0000000000001100000000000001000000000000000000000000000000000000000101,9416
9417,0000000000001100000000000001000000000001000000000000000000000000001001,9417
9418,0000000000011100000000000001000000000010000000000000000000000000010001,9418
9419,0000000000011100000000000001000000000010000000000000000000000000011000,9419
9420,0000000000011100000000000001000000000010000000000000000100000000011001,9420
9421,0000000000111100000000000001000000000100100000000000000100000000110001,9421
9422,0000000000011100000000000001000000000000000000000000000100000000001001,9422
9423,0000000000111100000000000001000000000000100000000000000100000000010001,9423
9424,0000000000011100000000000001000000000000000000000000000000000000001000,9424
9425,0000000000001100000000000001000000000011000000000000000000000000010001,9425
9426,0000000000000100000000000001000000000000100000000000000000000000000101,9426
9427,0000000000000100000000000001000000000001100000000000000000000000001001,9427
9428,0000000001111100000000000001000000000001100000000000000100000000100001,9428
9429,0000000000011100000000000001000000000110100000000000000100000000111001,9429
9430,0000000000001100000000000001000000000011100000000000000100000000011101,9430
9431,0000000000000100000000000001000000000001100000000000000100000000001111,9431
9432,0000000000001100000000000001000000000011000000000000000100000000011101,9432
9433,0000000001111100000000000001000000001001100000000000000100000001100001,9433
9434,0000000000111100000000000001000000001101100000000000000100000001110001,9434
9435,0000000000011100000000000001000000000111100000000000000100000000111001,9435
9436,0000000000011100000000000011000000000111000000000000000100000000111000,9436
9437,0000000000111100000000000011000000001101000000000000000100000001110000,9437
9438,0000000001111100000000000011000000001011000000000000001100000001100001,9438
9439,0000000000111100000000000011000000000101000000000000001100000000110001,9439
9440,0000000000011100000000000011000000000110000000000000000100000000101010,9440
9441,0000000000001100000000000011000000000001010000000000000100000000001110,9441
9442,0000000000001100000000000011000000000011000000000000000100000000010110,9442
9443,0000000000001100000000000011000000000001000000000000000100000000001110,9443
9444,0000000000011100000000000011000000000010000000000000000100000000011010,9444
9445,0000000000001100000000000011000000000011000000000000000100000000011100,9445
9446,0000000000011100000000000011000000000110000000000000000100000000111000,9446
9447,0000000000011100000000000001000000000010000000000000000000000000011001,9447
9448,0000000000011100000000000001000000000110000000000000000000000000101001,9448
9449,0000000000011100000000000011000000000010000000000000000100000000011000,9449
9450,0000000000011100000000000001000000000110000000000000000000000000111000,9450
9451,0000000000011100000000000001000000000110000000000000000100000000111001,9451
9452,0000000000001100000000000001000000000011000000000000000100000000010101,9452
9453,0000000000111100000000000001000000001100100000000000000100000001110001,9453
9454,0000000000011100000000000001000000000110000000000000000000000000100001,9454
9455,0000000000111100000000000001000000000001100000000000000000000000010011,9455
9456,0000000000011100000000000001000000000001100000000000000000000000001011,9456
9457,0000000000011100000000000001000000000011100000000000000000000000010011,9457
9458,0000000000111100000000000001000000000101100000000000000000000000100011,9458
9459,0000000000011100000000000011000000000010000000000000001100000000011001,9459
9460,0000000000011100000000000001000000000010000000000000000000000000010000,9460
9461,0000000000111100000000000001000000001100100000000000000000000001110000,9461
9462,0000000000111100000000000001000000000100100000000000000100000000100001,9462
9463,0000000000011100000000000001000000000010000000000000000100000000010001,9463
9464,0000000000111100000000000011000000001101000000000000001100000001110001,9464
9465,0000000000011100000000000011000000000011010000000000001100000000011110,9465
9466,0000000000011100000000000011000000000111000000000000001100000000111001,9466
9467,0000000000001100000000000011000000000011000000000000001100000000011101,9467
9468,0000000000011100000000000011000000000110000000000000001100000000111001,9468
9469,0000000000011100000000000001000000000110100000000000000100000000101001,9469
9470,0000000001111100000000000001000000011001100000000000000100000011100001,9470
9471,0000000001111100000000000011000000011011000000000000001100000011100001,9471
9472,0000000000111100000000000011000000000111010000000000001100000000110110,9472
9473,0000000000111100000000000011000000001111000000000000001100000001110001,9473
9474,0000000000111100000000000001000000000101100000000010000100000001110000,9474
9475,0000000000011100000000000001000000000001110000000000100100000000011010,9475
9476,0000000000011100000000000001000000000011100000000001000100000000111000,9476
9477,0000000000001100000000000001000000000001100000000000100100000000011100,9477
9478,0000000000011100000000000001000000000010100000000001000100000000111000,9478
9479,0000000000001100000000000001000000000011000000000000000100000000110100,9479
9480,0000000000000100000000000001000000000000110000000000000100000000001110,9480
9481,0000000000000100000000000001000000000001100000000000000100000000011010,9481
9482,0000000000000100000000000001000000000000100000000000000100000000001110,9482
9483,0000000000001100000000000001000000000001000000000000000100000000011100,9483
9484,0000000000001100000000000000000000000011000000000001000000000000111100,9484
9485,0000000000000100000000000000000000000001100000000000100000000000011110,9485
9486,0000000000001100000000000000000000000011010000000001000000000000111100,9486
9487,0000000000011100000000000000000000000110010000000010000000000001111000,9487
9488,0000000000001100000000000000000000000001000000000000100000000000011100,9488
9489,0000000000001100000000000000000000000001010000000000100000000000011100,9489
9490,0000000000011100000000000000000000000010010000000001000000000000111000,9490
9491,0000000000001100000000000000000000000011000000000000000000000000110000,9491
9492,0000000000011100000000000000000000000000110000000000000000000000011001,9492
9493,0000000000000100000000000000000000000001100000000000000000000000011000,9493
9494,0000000000000100000000000000000000000000100000000000000000000000001100,9494
9495,0000000000001100000000000000000000000001000000000000000000000000011000,9495
9496,0000000000001100000000000000000000000000110000000000000000000000001101,9496
9497,0000000000001100000000000000000000000001110000000000000000000000011001,9497
9498,0000000000011100000000000000000000000010110000000000000000000000110001,9498
9499,0000000000001100000000000001000000000000110000000000010100000000001110,9499
9500,0000000000000100000000000001000000000000100000000000010100000000001110,9500
9501,0000000000001100000000000001000000000001000000000000100100000000011100,9501
9502,0000000000001100000000000000000000000001010000000000100000000000011000,9502
9503,0000000000011100000000000000000000000010110000000001000000000000111000,9503
9504,0000000000111100000000000000000000000100110000000010000000000001110000,9504
9505,0000000000011100000000000000000000000010010000000001000000000000110000,9505
9506,0000000000001100000000000000000000000001000000000000100000000000011000,9506
9507,0000000000011100000000000001000000000110100000000010000100000001111000,9507
9508,0000000000001100000000000001000000000001110000000000100100000000011110,9508
9509,0000000000001100000000000001000000000011100000000001000100000000111100,9509
9510,0000000000000100000000000001000000000001100000000000100100000000011110,9510
9511,0000000000001100000000000001000000000011000000000001000100000000111100,9511
9512,0000000000001100000000000000000000000011010000000001000000000000110100,9512
9513,0000000000011100000000000000000000000110110000000010000000000001111000,9513
9514,0000000000111100000000000000000000001100110000000100000000000011110000,9514
9515,0000000000111100000000000001000000001101100000000100000100000011110000,9515
9516,0000000000011100000000000001000000000011110000000001000100000000111010,9516
9517,0000000000011100000000000001000000000111100000000010000100000001111000,9517
9518,0000000000011100000000000000000000000110110000000010100000000001111000,9518
9519,0000000000001100000000000000000000000011010000000001010000000000111100,9519
9520,0000000000000100000000000000000000000011100000000000001000000000110110,9520
9521,0000000000001100000000000000000000000001010000000000010000000000011101,9521
9522,0000000000000000000000000000000000000000110000000000000100000000001111,9522
9523,0000000000000000000000000000000000000001110000000000000100000000011011,9523
9524,0000000000000100000000000000000000000001100000000000001000000000011110,9524
9525,0000000000000100000000000000000000000000110000000000001000000000001111,9525
9526,0000000000000100000000000000000000000001110000000000001000000000011011,9526
9527,0000000000001100000000000000000000000011010000000000010000000000110101,9527
9528,0000000000001100000000000000000000000001000000000000010000000000011100,9528
9529,0000000000000100000000000000000000000000100000000000001000000000001110,9529
9530,0000000000000100000000000000000000000001100000000000001000000000011010,9530
9531,0000000000001100000000000000000000000011000000000000010000000000110100,9531
9532,0000000000001100000000000000000000000011000000000001010000000000111100,9532
9533,0000000000000100000000000000000000000001100000000000101000000000011110,9533
9534,0000000000011100000000000000000000000110010000000010100000000001111000,9534
9535,0000000000001100000000000000000000000001000000000000110000000000011100,9535
9536,0000000000011100000000000000000000000010010000000001100000000000111000,9536
9537,0000000000000100000000000000000000000011100000000000001000000000110010,9537
9538,0000000000000000000000000000000000000000110000000000000100000000001101,9538
9539,0000000000000000000000000000000000000001110000000000000100000000011001,9539
9540,0000000000111100000000000000000000000100110000000011000000000001110000,9540
9541,0000000000001100000000000000000000000011010000000001010000000000110100,9541
9542,0000000000000000000000000000000000000000110000000000010100000000001101,9542
9543,0000000000000100000000000000000000000001100000000000101000000000011010,9543
9544,0000000000001100000000000000000000000111010000000010010000000001111100,9544
9545,0000000000001100000000000000000000000011010000000001010000000000111101,9545
9546,0000000000000100000000000000000000000011110000000001001000000000111110,9546
9547,0000000000000000000000000000000000000001110000000000100100000000011111,9547
9548,0000000000000100000000000000000000000011100000000001001000000000111110,9548
9549,0000000000011100000000000000000000000110110000000010100000000001111001,9549
9550,0000000000111100000000000000000000001100110000000101000000000011110000,9550
9551,0000000000011100000000000000000000001110110000000100100000000011111000,9551
9552,0000000000001100000000000000000000000111110000000010010000000001111100,9552
9553,0000000000111100000000000000000000001101110000000101000000000011110001,9553
9554,0000000000000100000000000000000000000001110000000000101000000000011011,9554
9555,0000000000001100000000000000000000000000010000000000000000000000001101,9555
9556,0000000000000000000000000000000000000000010000000000000000000000000111,9556
9557,0000000000000000000000000000000000000000110000000000000000000000001101,9557
9558,0000000000000100000000000000000000000000010000000000000000000000000111,9558
9559,0000000000000100000000000000000000000000110000000000000000000000001101,9559
9560,0000000000001100000000000000000000000001010000000000000000000000011001,9560
9561,0000000000001100000000000000000000000000000000000000000000000000001100,9561
9562,0000000000000100000000000000000000000000000000000000000000000000000110,9562
9563,0000000000001100000000000000000000000000000000000000010000000000001100,9563
9564,0000000000011100000000000000000000000000010000000000100000000000011000,9564
9565,0000000000000000000000000000000000000000010000000000000000000000000110,9565
9566,0000000000000000000000000000000000000000110000000000000000000000001100,9566
9567,0000000000111100000000000000000000000000110000000001000000000000110000,9567
9568,0000000000000100000000000000000000000001110000000000100000000000011110,9568
9569,0000000000000000000000000000000000000000110000000000010000000000001111,9569
9570,0000000000011100000000000000000000000010110000000001000000000000111001,9570
9571,0000000000001100000000000000000000000011110000000001000000000000111100,9571
9572,0000000000111100000000000000000000000101110000000010000000000001110001,9572
9573,0000000000001100000000000000000000000011010000000000001000000000010011,9573
9574,0000000000011100000000000000000000000000110000000000010000000000001101,9574
9575,0000000000000100000000000000000000000000100000000000000100000000000101,9575
9576,0000000000001100000000000000000000000001010000000000001000000000001011,9576
9577,0000000000001100000000000000000000000000010000000000001000000000000110,9577
9578,0000000000001100000000000000000000000001010000000000001000000000001010,9578
9579,0000000000011100000000000000000000000010110000000000010000000000010101,9579
9580,0000000000000100000000000000000000000000100000000000000000000000000100,9580
9581,0000000000011100000000000000000000000000110000000000010000000000001100,9581
9582,0000000000111100000000000000000000000001110000000000100000000000011001,9582
9583,0000000000001100000000000000000000000011000000000000000000000000010001,9583
9584,0000000000000100000000000000000000000000100000000000000000000000000101,9584
9585,0000000000001100000000000000000000000001000000000000000000000000001001,9585
9586,0000000000001100000000000000000000000001000000000000000000000000001000,9586
9587,0000000000011100000000000000000000000010010000000000001000000000010010,9587
9588,0000000000011100000000000000000000000000010000000000001000000000001010,9588
9589,0000000000001100000000000000000000000001000000000000000100000000001001,9589
9590,0000000000111100000000000000000000000000110000000000010000000000010100,9590
9591,0000000000111100000000000001000000001101100000000101000100000011110000,9591
9592,0000000000011100000000000001000000000011110000000001100100000000111010,9592
9593,0000000000011100000000000001000000000111100000000010100100000001111000,9593
9594,0000000000001100000000000001000000000011100000000001010100000000111100,9594
9595,0000000000011100000000000001000000000110100000000010100100000001111000,9595
9596,0000000000001100000000000001000000000111000000000000010100000001101100,9596
9597,0000000000000100000000000001000000000001110000000000001100000000011110,9597
9598,0000000000000100000000000001000000000011100000000000001100000000110110,9598
9599,0000000000000100000000000001000000000001100000000000001100000000011110,9599
9600,0000000000001100000000000001000000000011000000000000010100000000111100,9600
9601,0000000000001100000000000000000000000011000000000000010000000000111100,9601
9602,0000000000001100000000000000000000000111000000000000010000000001101100,9602
9603,0000000000001100000000000000000000000111000000000010010000000001111100,9603
9604,0000000000000100000000000000000000000011100000000001001000000000110110,9604
9605,0000000000011100000000000000000000001110010000000100100000000011111000,9605
9606,0000000000001100000000000000000000000111000000000000010000000001100100,9606
9607,0000000000011100000000000000000000000010110000000000100000000000111001,9607
9608,0000000000001100000000000000000000000001110000000000010000000000011101,9608
9609,0000000000001100000000000000000000000011110000000000010000000000110101,9609
9610,0000000000011100000000000000000000000110110000000000100000000001101001,9610
9611,0000000000001100000000000001000000000001110000000000110100000000011110,9611
9612,0000000000000100000000000001000000000001100000000000101100000000011110,9612
9613,0000000000001100000000000001000000000011000000000001010100000000111100,9613
9614,0000000000011100000000000000000000000110010000000010100000000001101000,9614
9615,0000000000001100000000000000000000000011000000000001010000000000110100,9615
9616,0000000000011100000000000001000000001110100000000100100100000011111000,9616
9617,0000000000001100000000000001000000000011110000000001010100000000111110,9617
9618,0000000000001100000000000001000000000111100000000010010100000001111100,9618
9619,0000000000000100000000000001000000000011100000000001001100000000111110,9619
9620,0000000000001100000000000001000000000111000000000010010100000001111100,9620
9621,0000000000001100000000000000000000000111010000000010010000000001101100,9621
9622,0000000000111100000000000000000000011100110000001001000000000111110000,9622
9623,0000000000111100000000000001000000011101100000001001000100000111110000,9623
9624,0000000000011100000000000001000000000111110000000010100100000001111010,9624
9625,0000000000011100000000000001000000001111100000000100100100000011111000,9625
9626,0000000000111100000000000001000000000111100000000010000100000001110010,9626
9627,0000000000011100000000000001000000000011100000000001000100000000111010,9627
9628,0000000000001100000000000001000000000001100000000000100100000000011110,9628
9629,0000000000011100000000000000000000000010110000000001000000000000110001,9629
9630,0000000000111100000000000001000000001111100000000101000100000011110010,9630
9631,0000000000011100000000000001000000000111100000000010100100000001111010,9631
9632,0000000000001100000000000001000000000011100000000001010100000000111110,9632
9633,0000000000011100000000000000000000000110110000000010100000000001101001,9633
9634,0000000000001100000000000000000000000011010000000001010000000000110101,9634
9635,0000000001111100000000000011000000011111000000000010001100000011100101,9635
9636,0000000000111100000000000011000000001111000000000001001100000001110101,9636
9637,0000000000011100000000000011000000000111000000000000101100000000111101,9637
9638,0000000000111100000000000001000000001101100000000001000100000001010011,9638
9639,0000000000111100000000000001000000000111100000000000000100000000110010,9639
9640,0000000000011100000000000001000000000001110000000000000100000000001010,9640
9641,0000000000011100000000000001000000000011100000000000000100000000011000,9641
9642,0000000000011100000000000001000000000011100000000000000100000000011010,9642
9643,0000000000001100000000000001000000000000110000000000000100000000000110,9643
9644,0000000000000100000000000001000000000000100000000000000100000000000110,9644
9645,0000000000111100000000000000000000000011110000000000000000000000010011,9645
9646,0000000000111100000000000000000000000101110000000000000000000000110001,9646
9647,0000000000011100000000000000000000000011110000000000000000000000011001,9647
9648,0000000000000100000000000000000000000000010000000000000000000000000011,9648
9649,0000000000000000000000000000000000000000010000000000000000000000000011,9649
9650,0000000000000100000000000000000000000000000000000000000000000000000010,9650
9651,0000000000000000000000000000000000000000010000000000000000000000000010,9651
9652,0000000000000100000000000000000000000000110000000000000000000000000101,9652
9653,0000000000000100000000000000000000000001110000000000000000000000001110,9653
9654,0000000000000000000000000000000000000000110000000000000000000000000101,9654
9655,0000000000000000000000000000000000000000110000000000000000000000000111,9655
9656,0000000000001100000000000000000000000000000000000000000000000000000100,9656
9657,0000000000000100000000000000000000000001100000000000000000000000001000,9657
9658,0000000000111100000000000000000000000100110000000000000000000000110000,9658
9659,0000000000011100000000000000000000000110110000000000000000000000111000,9659
9660,0000000000001100000000000000000000000011110000000000000000000000011100,9660
9661,0000000000001100000000000001000000000011100000000000000100000000011100,9661
9662,0000000000011100000000000001000000000110100000000000000100000000111000,9662
9663,0000000000111100000000000001000000000101100000000000000100000000110000,9663
9664,0000000000001100000000000001000000000011000000000000000100000000010100,9664
9665,0000000000000100000000000001000000000000110000000000000100000000000110,9665
9666,0000000000000100000000000001000000000001100000000000000100000000001010,9666
9667,0000000000001100000000000001000000000001000000000000000100000000001100,9667
9668,0000000000000100000000000001000000000001100000000000000100000000001110,9668
9669,0000000000001100000000000001000000000011000000000000000100000000011100,9669
9670,0000000000001100000000000000000000000011000000000000000000000000010000,9670
9671,0000000000111100000000000000000000001100110000000000000000000001110000,9671
9672,0000000000111100000000000001000000001101100000000000000100000001110000,9672
9673,0000000000011100000000000001000000000011110000000000000100000000011010,9673
9674,0000000000011100000000000001000000000111100000000000000100000000111000,9674
9675,0000000000111100000000000001000000001101100000000001000100000001110000,9675
9676,0000000000011100000000000001000000000011110000000000100100000000011010,9676
9677,0000000000011100000000000001000000000111100000000000100100000000111000,9677
9678,0000000000001100000000000001000000000001110000000000010100000000001110,9678
9679,0000000000011100000000000000000000000110110000000000100000000000111000,9679
9680,0000000000111100000000000000000000001100110000000001000000000001110000,9680
9681,0000000000111100000000000000000000000101110000000001000000000000110001,9681
9682,0000000000011100000000000000000000001110110000000000100000000001111000,9682
9683,0000000000111100000000000000000000011100110000000001000000000011110000,9683
9684,0000000000111100000000000001000000011101100000000001000100000011110000,9684
9685,0000000000011100000000000001000000000111110000000000100100000000111010,9685
9686,0000000000011100000000000001000000001111100000000000100100000001111000,9686
9687,0000000000000100000000000000000000000001110000000000000000000000001001,9687
9688,0000000000011100000000000000000000000111110000000000100000000000111001,9688
9689,0000000000001100000000000000000000000011110000000000010000000000011100,9689
9690,0000000000111100000000000000000000000111110000000001000000000000110011,9690
9691,0000000000111100000000000000000000000100110000000001000000000000110000,9691
9692,0000000000001100000000000000000000000111110000000000010000000000111100,9692
9693,0000000000111100000000000000000000001101110000000001000000000001110001,9693
9694,0000000000111100000000000001000000001111100000000001000100000001110010,9694
9695,0000000001111100000000100011000000011011000000000010000100000011100000,9695
9696,0000000000111100000000010011000000000111010000000001000100000000110100,9696
9697,0000000000111100000000010011000000001111000000000001000100000001110000,9697
9698,0000000000011100000000001011000000000111000000000000100100000000111000,9698
9699,0000000000111100000000010011000000001101000000000001000100000001110000,9699
9700,0000000000011100000000000011000000001110000000000000100100000001011000,9700
9701,0000000000001100000000000011000000000011010000000000010100000000011100,9701
9702,0000000000001100000000000011000000000111000000000000010100000000101100,9702
9703,0000000000001100000000000001000000000111000000000000010000000000101100,9703
9704,0000000000011100000000000001000000001110000000000000100000000001011000,9704
9705,0000000000011100000000001001000000001110000000000000100000000001111000,9705
9706,0000000000001100000000000101000000000111000000000000010000000000101100,9706
9707,0000000000001100000000000101000000000111000000000000010000000000111100,9707
9708,0000000000011100000000001001000000001110100000000000100000000001111000,9708
9709,0000000000111100000000010001000000011100100000000001000000000011110000,9709
9710,0000000000011100000000001001000000000110000000000000100000000000111000,9710
9711,0000000000001100000000000101000000000011000000000000010000000000010100,9711
9712,0000000000001100000000000101000000000011000000000000010000000000011100,9712
9713,0000000000011100000000001001000000000110100000000000100000000000111000,9713
9714,0000000000111100000000010001000000001100100000000001000000000001110000,9714
9715,0000000000011100000000000001000000001110000000000000100000000001001000,9715
9716,0000000000001100000000000001000000000111000000000000010000000000100100,9716
9717,0000000000011100000000001011000000000011010000000000100100000000011100,9717
9718,0000000000001100000000000111000000000011000000000000010100000000011100,9718
9719,0000000000011100000000001011000000000110000000000000100100000000111000,9719
9720,0000000000111100000000010001000000001101100000000001000000000001110000,9720
9721,0000000001111100000000100001000000011001100000000010000000000011100000,9721
9722,0000000000111100000000010001000000001100100000000001000000000001010000,9722
9723,0000000000111100000000010001000000000101100000000001000000000000110010,9723
9724,0000000000011100000000001001000000000110000000000000100000000000101000,9724
9725,0000000001111100000000100001000000001011100000000010000000000001100010,9725
9726,0000000000111100000000010011000000011101000000000001000100000011110000,9726
9727,0000000000011100000000001011000000000111010000000000100100000000111100,9727
9728,0000000000011100000000001011000000001111000000000000100100000001111000,9728
9729,0000000000001100000000000111000000000111000000000000010100000000111100,9729
9730,0000000000011100000000001011000000001110000000000000100100000001111000,9730
9731,0000000000011100000000001001000000001110100000000000100000000001011000,9731
9732,0000000000111100000000010001000000011101100000000001000000000011110000,9732
9733,0000000001111100000000100001000000111001100000000010000000000111100000,9733
9734,0000000001111100000000100011000000111011000000000010000100000111100000,9734
9735,0000000000111100000000010011000000001111010000000001000100000001110100,9735
9736,0000000000111100000000010011000000011111000000000001000100000011110000,9736
9737,0000000000111100000000000001000000000101110000000001000000000000110011,9737
9738,0000000000001100000000000001000000000011110000000000010000000000011101,9738
9739,0000000000011100000000000001000000000110110000000000100000000000111001,9739
9740,0000000000011100000000000001000000000011110000000000100000000000011011,9740
9741,0000000000011100000000000001000000000010110000000000100000000000011011,9741
9742,0000000000000100000000000001000000000001110000000000001000000000001111,9742
9743,0000000000001100000000000001000000000011010000000000010000000000011101,9743
9744,0000000000001100000000000001000000000001110000000000010000000000001111,9744
9745,0000000000011100000000000001000000000010010000000000100000000000011001,9745
9746,0000000000001100000000000001000000000001010000000000010000000000001101,9746
9747,0000000000011100000000001001000000000010010000000000100000000000011001,9747
9748,0000000000001100000000000101000000000001010000000000010000000000001101,9748
9749,0000000000011100000000001001000000000010110000000000100000000000011001,9749
9750,0000000000111100000000010001000000000100110000000001000000000000110001,9750
9751,0000000000111100000000000001000000000100110000000001000000000000110001,9751
9752,0000000000011100000000000001000000000010110000000000100000000000011001,9752
9753,0000000000011100000000001001000000000110110000000000100000000000111001,9753
9754,0000000000011100000000001001000000000010110000000000100000000000011011,9754
9755,0000000000001100000000000101000000000001110000000000010000000000001111,9755
9756,0000000000001100000000000101000000000011110000000000010000000000011101,9756
9757,0000000000000100000000000011000000000001110000000000001000000000001111,9757
9758,0000000000001100000000000101000000000011010000000000010000000000011101,9758
9759,0000000000011100000000001001000000000011110000000000100000000000011011,9759
9760,0000000000111100000000010001000000000101110000000001000000000000110011,9760
9761,0000000000111100000000010001000000000101110000000001000000000000110001,9761
9762,0000000001111100000000100001000000001001110000000010000000000001100001,9762
9763,0000000000111100000000010001000000001101110000000001000000000001110001,9763
9764,0000000000011100000000001001000000000111110000000000100000000000111001,9764
9765,0000000000111100000000010001000000000111110000000001000000000000110011,9765
